,id,lot_frontage,lot_area,lot_shape,neighborhood,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,total_bsmt_sf,heating_qc,electrical,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,saleprice,total_porch_area,age_sold
131,657,60.0,10800,0,3,5,0.0,3,BrkTil,3.0,3.0,1.0,1.0,676.0,5,4,1352,0.0,2,0,4,1,4,7,0,0.0,1.0,720.0,3.0,2,187,149000,128,70.0
132,414,24.0,2349,0,9,6,0.0,3,CBlock,4.0,3.0,1.0,5.0,855.0,3,4,1456,0.0,2,1,3,1,3,7,1,3.0,1.0,440.0,3.0,2,0,137900,28,32.0
133,1181,32.0,10846,1,23,8,0.0,4,PConc,4.0,3.0,4.0,6.0,1719.0,5,4,1719,2.0,1,1,1,1,4,7,2,4.0,3.0,473.0,3.0,2,122,324000,30,15.0
134,1514,67.0,5604,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,864.0,3,3,864,1.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,2,0,98000,96,83.0
135,1040,24.0,2304,0,2,6,309.0,3,CBlock,3.0,3.0,1.0,2.0,483.0,3,4,987,0.0,1,1,2,1,3,7,0,0.0,1.0,264.0,3.0,2,52,103400,0,35.0
136,216,54.0,6342,0,8,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,780.0,4,4,1020,0.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,0,0,94000,176,135.0
137,1720,34.0,4590,0,26,8,108.0,4,PConc,4.0,4.0,2.0,6.0,1554.0,5,4,1554,0.0,2,0,2,1,4,7,1,4.0,2.0,627.0,3.0,2,156,209500,73,1.0
138,2331,60.0,18062,1,27,10,309.0,5,PConc,5.0,3.0,4.0,1.0,1528.0,5,4,3390,0.0,3,1,5,1,5,7,1,5.0,3.0,758.0,3.0,2,204,545224,34,0.0
139,204,60.0,12900,0,3,6,0.0,4,PConc,3.0,3.0,1.0,1.0,780.0,5,4,1560,0.0,1,1,3,1,4,7,0,0.0,0.0,0.0,0.0,0,344,159900,168,98.0
140,19,117.0,19138,0,15,4,0.0,3,CBlock,3.0,3.0,1.0,2.0,864.0,5,4,864,0.0,1,0,2,1,3,7,0,0.0,1.0,400.0,3.0,2,0,141000,0,59.0
141,2438,68.10025792214549,8658,1,15,6,0.0,3,PConc,4.0,3.0,1.0,5.0,982.0,5,4,1889,0.0,2,1,3,1,3,7,1,3.0,3.0,431.0,3.0,2,0,215000,0,6.0
142,89,75.57176994511785,6897,1,8,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,1040.0,5,4,1040,1.0,1,1,3,1,3,7,0,0.0,1.0,260.0,3.0,2,0,127000,104,48.0
143,240,75.0,9525,0,5,5,0.0,3,CBlock,3.0,3.0,3.0,4.0,1172.0,3,4,1172,1.0,1,0,3,1,3,7,0,0.0,3.0,366.0,3.0,2,240,128000,0,56.0
144,105,57.0,12853,1,21,8,0.0,4,PConc,5.0,1.0,1.0,6.0,1642.0,5,4,1418,1.0,1,1,1,1,4,7,1,4.0,2.0,852.0,3.0,2,160,267916,362,0.0
145,2020,52.0,6240,0,4,6,0.0,3,BrkTil,3.0,2.0,1.0,2.0,884.0,3,3,1367,0.0,1,0,3,1,3,7,1,4.0,1.0,560.0,3.0,2,0,127500,120,76.0
146,888,64.0,7301,0,5,7,309.0,4,Slab,0.0,0.0,0.0,0.0,0.0,5,4,1922,0.0,3,0,4,1,4,7,1,5.0,2.0,672.0,3.0,2,0,198500,177,6.0
147,1019,78.0,12090,1,16,6,210.0,3,CBlock,4.0,3.0,1.0,6.0,1422.0,3,4,1422,0.0,2,0,3,1,4,7,1,3.0,3.0,576.0,3.0,2,276,175500,0,27.0
148,2132,65.37381475718578,8826,0,18,7,144.0,4,PConc,4.0,3.0,1.0,6.0,985.0,5,4,1842,1.0,2,1,3,1,4,7,1,3.0,3.0,486.0,3.0,2,193,217500,96,7.0
149,203,57.0,8094,0,3,4,0.0,3,CBlock,3.0,3.0,1.0,1.0,888.0,5,4,1962,0.0,1,1,4,1,3,7,1,3.0,1.0,572.0,3.0,2,160,149500,362,95.0
150,420,70.73904612903023,10710,0,11,5,165.0,4,PConc,3.0,3.0,1.0,4.0,864.0,5,4,1120,0.0,1,0,3,1,3,7,1,3.0,2.0,656.0,3.0,2,0,148800,162,43.0
151,2333,85.0,16056,1,27,9,208.0,4,PConc,5.0,3.0,3.0,6.0,1992.0,5,4,2868,0.0,3,1,4,1,5,7,1,4.0,3.0,716.0,3.0,2,214,556581,108,1.0
152,632,70.0,8400,0,11,6,0.0,3,CBlock,3.0,3.0,1.0,5.0,1478.0,4,4,1478,1.0,1,1,3,1,3,7,2,4.0,2.0,442.0,3.0,2,114,156500,216,52.0
153,2800,90.0,11250,0,18,7,0.0,4,PConc,4.0,4.0,3.0,6.0,930.0,5,4,1995,1.0,2,1,4,1,4,7,1,3.0,2.0,610.0,3.0,2,275,237000,170,11.0
154,1885,70.0,7535,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,912.0,2,4,912,0.0,1,0,2,1,3,7,0,0.0,3.0,297.0,3.0,2,12,120000,285,49.0
155,1734,88.0,12216,1,15,6,0.0,3,PConc,4.0,3.0,3.0,6.0,1326.0,5,4,1326,1.0,2,0,3,1,4,7,0,0.0,3.0,388.0,3.0,2,120,203000,23,2.0
156,2327,30.0,3701,1,27,8,0.0,3,CBlock,4.0,3.0,1.0,1.0,1191.0,3,4,1204,0.0,2,0,2,1,3,7,0,0.0,2.0,461.0,3.0,2,120,130000,70,19.0
157,1282,80.0,9760,0,11,6,309.0,3,CBlock,3.0,3.0,4.0,6.0,780.0,3,4,1611,1.0,1,1,4,1,3,7,0,0.0,2.0,442.0,3.0,2,328,167900,317,44.0
158,2688,60.0,9873,0,4,4,160.0,3,CBlock,3.0,3.0,3.0,5.0,960.0,3,4,960,1.0,1,0,3,1,3,7,0,0.0,1.0,576.0,3.0,2,0,129000,288,36.0
159,2581,72.0,10011,1,11,5,64.0,3,CBlock,3.0,3.0,1.0,4.0,1070.0,3,4,1236,0.0,1,0,2,1,4,6,1,2.0,1.0,447.0,3.0,2,0,134450,0,49.0
160,2067,112.3993273066908,19950,0,8,5,0.0,3,BrkTil,3.0,3.0,1.0,1.0,816.0,5,4,1416,0.0,2,0,3,1,4,7,0,0.0,1.0,576.0,3.0,0,0,112000,112,89.0
161,2115,68.74101007642628,8883,1,13,7,309.0,4,PConc,4.0,3.0,1.0,6.0,929.0,5,4,1873,1.0,2,1,3,1,4,7,1,3.0,2.0,619.0,3.0,2,108,207000,192,19.0
162,754,50.0,3000,0,3,5,0.0,3,BrkTil,3.0,2.0,1.0,1.0,1040.0,3,4,2128,0.0,2,0,4,2,3,1,0,0.0,0.0,0.0,0.0,2,0,62500,56,87.0
163,1079,36.0,2448,0,26,7,106.0,4,PConc,4.0,3.0,1.0,6.0,764.0,5,4,1626,1.0,2,1,2,1,4,7,0,0.0,2.0,474.0,3.0,2,0,154000,27,5.0
164,2615,73.0,7100,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,6.0,816.0,3,3,816,1.0,1,0,2,1,3,7,0,0.0,1.0,308.0,3.0,2,0,129900,0,49.0
165,329,36.0,2592,0,0,5,0.0,3,CBlock,4.0,3.0,1.0,3.0,536.0,3,4,1112,0.0,1,1,3,1,3,7,0,0.0,1.0,336.0,3.0,2,182,85000,0,34.0
166,1320,56.471631493711385,5700,0,3,7,0.0,3,PConc,3.0,3.0,1.0,1.0,572.0,3,4,1111,0.0,1,0,2,1,3,7,1,4.0,1.0,288.0,3.0,2,0,116900,176,82.0
167,416,24.0,2304,0,9,6,0.0,3,CBlock,3.0,3.0,1.0,5.0,855.0,3,4,1441,0.0,2,1,3,1,3,7,1,3.0,1.0,440.0,3.0,2,28,148500,0,31.0
168,284,60.0,12180,0,5,4,0.0,3,BrkTil,4.0,3.0,1.0,4.0,672.0,2,3,924,1.0,1,0,2,1,2,7,0,0.0,1.0,280.0,3.0,2,0,80000,0,69.0
169,1385,37.00978266522222,7400,1,8,5,0.0,3,PConc,4.0,3.0,3.0,2.0,1060.0,3,4,1126,1.0,1,0,2,1,3,7,0,0.0,1.0,506.0,3.0,2,178,152000,0,24.0
170,275,68.0,8842,0,5,5,0.0,3,CBlock,2.0,3.0,1.0,1.0,381.0,5,4,992,0.0,1,0,3,1,3,7,0,0.0,1.0,319.0,3.0,2,60,155891,56,56.0
171,2024,60.0,8850,0,4,6,0.0,3,PConc,3.0,3.0,1.0,1.0,768.0,5,4,1376,0.0,1,0,3,1,4,7,0,0.0,1.0,576.0,3.0,1,0,165000,198,87.0
172,68,92.0,9215,0,21,7,0.0,4,PConc,4.0,3.0,1.0,1.0,1218.0,5,4,1218,0.0,2,0,2,1,4,7,0,0.0,2.0,676.0,3.0,2,0,204500,136,1.0
173,1910,79.0,9480,0,11,5,224.0,3,CBlock,3.0,3.0,1.0,2.0,728.0,5,4,1644,0.0,1,1,3,1,4,7,2,4.0,1.0,312.0,3.0,2,168,146500,0,65.0
174,381,82.0,11880,1,16,7,206.0,3,CBlock,4.0,3.0,1.0,5.0,1271.0,3,4,1601,0.0,2,0,3,1,3,7,1,3.0,2.0,478.0,3.0,2,0,157000,0,31.0
175,1323,60.0,10800,0,3,7,0.0,3,BrkTil,3.0,3.0,2.0,1.0,1313.0,4,4,2495,0.0,2,0,5,1,3,7,1,4.0,1.0,342.0,3.0,2,0,184000,299,118.0
176,2432,65.83057140231531,7861,1,15,6,0.0,4,PConc,4.0,3.0,1.0,6.0,783.0,5,4,1509,1.0,2,1,3,1,4,7,1,4.0,3.0,393.0,3.0,2,100,183200,75,4.0
177,777,73.31914147026754,11616,0,8,5,116.0,3,CBlock,3.0,3.0,1.0,2.0,1092.0,3,4,1092,0.0,1,0,3,1,3,7,1,1.0,1.0,288.0,3.0,2,0,139000,164,47.0
178,1107,96.0,10542,0,25,7,309.0,4,PConc,4.0,3.0,4.0,6.0,1311.0,5,4,2418,1.0,2,1,3,1,4,7,1,3.0,2.0,983.0,3.0,2,250,341000,362,15.0
179,30,24.0,2304,0,2,6,309.0,3,CBlock,3.0,3.0,1.0,3.0,483.0,3,4,987,0.0,1,1,2,1,3,7,0,0.0,1.0,264.0,3.0,2,275,96000,0,39.0
180,282,80.0,8546,0,5,4,0.0,3,PConc,4.0,3.0,1.0,1.0,1121.0,5,4,1121,0.0,2,0,2,1,3,7,0,0.0,2.0,440.0,3.0,2,132,140000,64,7.0
181,188,90.0,7407,0,3,6,0.0,3,CBlock,3.0,3.0,1.0,6.0,912.0,3,3,1236,1.0,1,0,2,1,3,7,0,0.0,1.0,923.0,3.0,2,0,149700,316,53.0
182,2356,78.0,10140,0,16,5,0.0,3,CBlock,4.0,3.0,1.0,5.0,1056.0,5,4,1074,1.0,1,1,3,1,3,7,0,0.0,2.0,495.0,3.0,2,0,153500,88,31.0
183,1554,80.0,14584,0,1,1,0.0,2,Slab,0.0,0.0,0.0,0.0,0.0,1,3,733,0.0,1,0,2,1,2,0,0,0.0,1.0,487.0,2.0,0,0,13100,0,56.0
184,1464,65.0,8158,0,18,7,252.0,4,PConc,4.0,3.0,1.0,6.0,884.0,5,4,1768,1.0,2,1,3,1,4,7,0,0.0,2.0,543.0,3.0,2,0,224900,63,5.0
185,2469,62.0,7500,0,21,7,0.0,4,PConc,4.0,3.0,1.0,1.0,1257.0,5,4,1266,0.0,2,0,3,1,4,7,1,3.0,1.0,453.0,3.0,2,38,176000,144,1.0
186,1834,85.0,10678,0,25,8,309.0,4,PConc,4.0,3.0,1.0,6.0,1683.0,5,4,2872,0.0,2,1,4,1,4,7,1,3.0,3.0,541.0,3.0,2,0,285000,33,15.0
187,1779,49.0,15256,1,21,8,84.0,4,PConc,4.0,3.0,4.0,6.0,1485.0,5,4,1464,1.0,2,0,3,1,4,7,0,0.0,1.0,754.0,3.0,2,168,282922,160,0.0
188,2569,88.0,14200,0,11,7,309.0,3,CBlock,3.0,3.0,1.0,3.0,924.0,5,4,2157,0.0,2,1,4,1,4,7,2,4.0,3.0,487.0,3.0,2,105,226000,66,40.0
189,2334,82.0,12438,1,27,8,309.0,5,PConc,5.0,4.0,1.0,1.0,1234.0,5,4,2576,0.0,2,1,4,1,5,7,1,4.0,3.0,666.0,3.0,2,324,361919,100,0.0
190,2330,59.0,16023,1,27,9,309.0,4,PConc,5.0,3.0,4.0,6.0,1398.0,5,4,2798,1.0,3,1,3,1,5,7,1,4.0,3.0,670.0,3.0,2,182,457347,37,1.0
191,2119,117.0,19950,1,20,8,0.0,4,CBlock,4.0,4.0,4.0,2.0,966.0,5,4,1743,2.0,0,1,0,1,4,7,2,2.0,3.0,529.0,3.0,2,413,279000,0,31.0
192,988,71.40653903823434,9819,1,12,6,0.0,3,PConc,3.0,3.0,4.0,5.0,1567.0,3,4,1567,1.0,2,0,2,1,4,7,2,3.0,2.0,714.0,3.0,2,264,196000,32,32.0
193,382,80.0,10400,0,16,7,189.0,3,CBlock,4.0,3.0,1.0,1.0,1090.0,3,4,1370,0.0,2,0,3,1,3,7,1,3.0,2.0,479.0,3.0,2,0,152000,0,33.0
194,670,91.0,11643,0,11,5,309.0,3,CBlock,3.0,3.0,1.0,2.0,1248.0,3,4,2634,1.0,2,2,6,2,3,7,0,0.0,1.0,968.0,3.0,2,0,200000,0,40.0
195,2760,78.0,11645,0,18,8,198.0,4,PConc,5.0,3.0,4.0,6.0,1570.0,5,4,1590,1.0,2,1,2,1,5,7,0,0.0,3.0,754.0,3.0,2,176,294900,80,1.0
196,543,61.0,7328,0,13,7,140.0,4,PConc,4.0,3.0,1.0,1.0,1450.0,5,4,1450,0.0,2,0,2,1,4,7,0,0.0,2.0,788.0,3.0,2,0,224243,93,1.0
197,2835,72.0,7822,0,5,6,0.0,3,BrkTil,2.0,2.0,1.0,1.0,832.0,3,2,1338,0.0,2,0,3,1,3,7,0,0.0,1.0,528.0,3.0,0,0,92000,208,91.0
198,1735,65.0,9018,1,15,7,0.0,4,PConc,4.0,3.0,3.0,1.0,728.0,5,4,1456,0.0,2,1,3,1,4,7,1,4.0,3.0,400.0,3.0,2,100,179540,24,0.0
199,448,103.0,13472,0,26,10,309.0,5,PConc,5.0,3.0,4.0,6.0,2392.0,5,4,2392,0.0,2,0,3,1,5,7,1,5.0,3.0,968.0,3.0,2,248,386250,105,6.0
200,2287,44.60490159643121,2304,0,0,4,0.0,3,CBlock,4.0,3.0,3.0,6.0,530.0,3,4,992,1.0,1,0,2,1,3,7,0,0.0,3.0,297.0,3.0,2,112,106500,97,37.0
201,524,85.0,11003,0,21,10,160.0,5,PConc,5.0,3.0,3.0,6.0,1017.0,5,4,2007,1.0,2,1,3,1,5,7,1,5.0,3.0,812.0,3.0,2,168,310000,52,1.0
202,1767,83.0,10790,0,25,7,275.0,4,PConc,4.0,3.0,1.0,1.0,1066.0,5,4,2385,0.0,2,1,4,1,4,7,1,3.0,3.0,600.0,3.0,2,120,252000,38,9.0
203,2206,53.0,7128,0,19,7,0.0,3,CBlock,3.0,3.0,1.0,3.0,918.0,4,4,1646,0.0,2,0,4,1,3,7,2,4.0,1.0,240.0,3.0,2,0,164000,126,66.0
204,1740,64.0,7713,0,15,7,16.0,4,PConc,4.0,3.0,1.0,1.0,728.0,5,4,1456,0.0,2,1,3,1,4,7,0,0.0,3.0,400.0,3.0,2,100,177594,24,0.0
205,199,52.0,6240,0,4,5,0.0,3,CBlock,3.0,2.0,1.0,3.0,528.0,4,4,1040,0.0,1,0,2,1,3,7,0,0.0,3.0,624.0,3.0,1,306,123900,32,74.0
206,2214,86.0,19950,1,19,6,0.0,3,BrkTil,4.0,3.0,1.0,4.0,1370.0,3,3,2624,1.0,2,1,4,1,3,7,1,4.0,1.0,864.0,3.0,0,0,239000,0,89.0
207,323,85.0,15300,0,12,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,1068.0,3,4,1264,1.0,1,0,2,1,3,7,1,3.0,1.0,528.0,3.0,2,0,169000,0,45.0
208,2421,49.340771963404315,3196,0,17,7,18.0,4,PConc,4.0,3.0,4.0,1.0,1374.0,5,4,1557,0.0,2,0,2,1,4,7,1,3.0,3.0,420.0,3.0,2,143,234000,20,3.0
209,952,72.0,9360,0,12,6,0.0,3,CBlock,4.0,3.0,3.0,6.0,957.0,3,4,1287,1.0,1,1,2,1,3,7,2,2.0,2.0,541.0,3.0,2,302,173000,159,32.0
210,24,47.94813388563334,11241,1,11,6,180.0,3,CBlock,3.0,3.0,1.0,5.0,1004.0,5,4,1004,1.0,1,0,2,1,3,7,1,3.0,3.0,480.0,3.0,2,0,149000,0,40.0
211,1139,81.0,9260,0,13,7,0.0,4,PConc,4.0,3.0,2.0,1.0,1162.0,5,4,1162,0.0,2,0,3,1,4,7,0,0.0,3.0,483.0,3.0,2,0,170000,32,1.0
212,518,90.0,7993,1,21,7,0.0,4,PConc,5.0,3.0,1.0,1.0,1436.0,5,4,1436,0.0,2,0,3,1,4,7,0,0.0,3.0,529.0,3.0,2,0,225000,121,1.0
213,1390,94.0,9239,0,8,5,0.0,3,CBlock,3.0,3.0,1.0,6.0,960.0,5,4,960,1.0,1,0,3,1,4,7,0,0.0,3.0,300.0,3.0,2,168,144900,0,45.0
214,277,60.0,10044,1,5,5,0.0,3,CBlock,4.0,3.0,4.0,5.0,1196.0,3,4,1196,1.0,1,0,3,1,3,7,0,0.0,2.0,336.0,3.0,2,257,144000,168,42.0
215,54,43.0,3182,0,17,8,16.0,4,PConc,4.0,3.0,1.0,6.0,1256.0,5,4,1269,0.0,2,0,2,1,4,7,1,3.0,3.0,430.0,3.0,2,146,192000,164,6.0
216,649,60.0,7626,0,11,5,0.0,4,CBlock,3.0,3.0,1.0,6.0,1031.0,4,4,1031,1.0,1,0,2,1,4,7,0,0.0,1.0,230.0,3.0,2,0,145500,0,57.0
217,2600,60.0,7008,0,3,4,0.0,3,BrkTil,2.0,2.0,1.0,1.0,448.0,5,4,720,0.0,1,0,1,1,2,7,0,0.0,1.0,280.0,2.0,2,0,86900,70,106.0
218,617,117.0,12160,0,11,6,90.0,3,CBlock,3.0,3.0,1.0,4.0,1505.0,5,4,1505,1.0,1,0,2,1,3,7,1,3.0,2.0,505.0,3.0,2,0,149500,162,56.0
219,2209,50.0,6305,0,19,5,0.0,3,PConc,2.0,2.0,1.0,1.0,920.0,5,4,954,0.0,1,0,2,1,2,7,1,4.0,1.0,240.0,2.0,2,0,119750,0,69.0
220,2814,68.0,8846,0,18,6,0.0,3,PConc,4.0,3.0,1.0,1.0,750.0,5,4,1500,0.0,2,1,3,1,4,7,0,0.0,2.0,564.0,3.0,2,0,173900,35,1.0
221,2542,73.79868041421595,10659,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,1050.0,3,4,1050,1.0,1,0,3,1,3,7,0,0.0,1.0,368.0,3.0,2,0,136500,319,45.0
222,2323,68.0,13108,1,27,8,0.0,4,PConc,4.0,3.0,1.0,1.0,2062.0,5,4,2687,0.0,2,1,4,1,4,7,0,0.0,3.0,618.0,3.0,2,168,270000,12,12.0
223,1393,78.68437284211198,13500,0,20,6,0.0,3,CBlock,4.0,3.0,4.0,4.0,1602.0,4,4,1252,1.0,1,0,1,1,3,7,1,4.0,2.0,564.0,3.0,2,409,235000,0,48.0
224,490,62.0,7750,0,15,7,0.0,3,PConc,4.0,3.0,1.0,1.0,384.0,5,4,1430,0.0,2,1,3,1,3,7,1,3.0,2.0,400.0,3.0,2,0,156000,0,10.0
225,542,60.0,12450,0,13,5,0.0,3,PConc,4.0,3.0,1.0,6.0,1114.0,5,4,1114,1.0,2,0,3,1,4,7,0,0.0,1.0,576.0,3.0,2,0,153000,42,6.0
226,973,45.21097789096549,4500,0,12,6,309.0,3,PConc,5.0,3.0,1.0,6.0,1224.0,5,4,1224,1.0,2,0,2,1,3,7,0,0.0,3.0,402.0,3.0,2,0,165000,304,10.0
227,1012,77.0,11198,1,27,9,245.0,4,PConc,4.0,4.0,1.0,1.0,1122.0,5,4,2504,0.0,2,1,4,1,5,7,1,4.0,3.0,656.0,3.0,2,144,325000,39,3.0
228,2218,79.0,6221,1,19,5,0.0,3,CBlock,3.0,2.0,1.0,2.0,728.0,5,4,1355,0.0,2,0,3,1,3,7,0,0.0,1.0,528.0,3.0,2,0,140000,144,66.0
229,2033,117.0,13200,0,1,6,234.0,3,CBlock,3.0,3.0,1.0,4.0,741.0,2,4,2294,0.0,3,0,5,1,3,7,1,4.0,1.0,658.0,3.0,2,0,202500,110,44.0
230,1071,65.0,8769,0,26,9,309.0,5,PConc,5.0,3.0,1.0,6.0,1702.0,5,4,1702,1.0,1,1,1,1,5,7,1,4.0,3.0,1052.0,3.0,2,0,367294,296,0.0
231,1583,85.0,10200,0,22,6,219.0,4,CBlock,4.0,3.0,3.0,6.0,1461.0,5,4,1509,1.0,2,0,3,1,4,7,1,2.0,2.0,600.0,3.0,2,224,175000,0,20.0
232,2858,60.0,9550,1,19,7,0.0,3,BrkTil,3.0,4.0,1.0,5.0,756.0,4,4,1717,1.0,1,0,3,1,4,7,1,4.0,1.0,642.0,3.0,2,0,140000,307,91.0
233,2265,42.0,10331,0,22,7,0.0,3,CBlock,4.0,3.0,1.0,5.0,1265.0,4,4,1240,0.0,2,0,3,1,4,7,0,0.0,1.0,528.0,3.0,2,232,174000,0,22.0
234,1088,59.0,9587,1,15,7,182.0,4,PConc,4.0,3.0,4.0,6.0,856.0,5,4,1166,1.0,2,0,2,1,4,7,0,0.0,3.0,400.0,3.0,2,212,190000,0,3.0
235,698,90.0,9900,0,3,5,0.0,4,CBlock,3.0,3.0,1.0,1.0,504.0,5,4,1464,0.0,2,0,3,1,3,7,0,0.0,0.0,0.0,0.0,0,0,129000,176,99.0
236,1896,115.38272646234532,19950,0,11,6,136.0,3,CBlock,3.0,3.0,2.0,5.0,1592.0,4,4,1652,1.0,1,1,3,1,4,7,1,4.0,2.0,510.0,3.0,2,0,200000,201,48.0
237,628,100.0,13000,0,11,6,309.0,3,CBlock,4.0,3.0,1.0,3.0,896.0,3,4,2142,0.0,2,1,4,1,4,7,1,4.0,3.0,509.0,3.0,2,0,193500,324,41.0
238,1212,75.0,8250,0,11,6,260.0,3,CBlock,4.0,3.0,1.0,3.0,1092.0,5,4,1092,1.0,1,0,3,1,3,7,0,0.0,2.0,504.0,3.0,2,0,145000,0,44.0
239,2864,81.0,8170,1,19,7,270.0,4,BrkTil,3.0,3.0,1.0,5.0,1022.0,5,3,1671,0.0,2,0,4,1,3,7,1,4.0,1.0,451.0,3.0,2,0,218000,0,77.0
240,2740,80.0,12048,0,5,5,232.0,3,Slab,0.0,0.0,0.0,0.0,0.0,4,4,1488,0.0,1,0,3,1,3,7,1,5.0,2.0,569.0,3.0,2,0,135000,362,54.0
241,2560,89.0,10858,0,11,5,150.0,3,CBlock,3.0,3.0,2.0,2.0,1444.0,5,4,1624,1.0,1,0,2,1,3,6,1,4.0,2.0,240.0,3.0,2,0,146500,362,54.0
242,1716,61.0,7577,1,26,6,256.0,4,PConc,4.0,3.0,3.0,5.0,1362.0,5,4,1362,0.0,2,0,2,1,4,7,1,4.0,2.0,460.0,3.0,2,192,194700,28,2.0
243,1130,62.0,7500,0,21,7,210.0,4,PConc,4.0,3.0,1.0,6.0,1218.0,5,4,1218,1.0,2,0,2,1,4,7,0,0.0,3.0,462.0,3.0,2,168,230348,168,1.0
244,201,51.0,6120,0,3,6,0.0,3,BrkTil,2.0,2.0,1.0,5.0,1124.0,3,4,1068,1.0,1,0,2,1,3,7,1,4.0,1.0,288.0,3.0,2,0,109500,128,87.0
245,2886,69.0,19950,1,12,6,0.0,3,CBlock,4.0,3.0,4.0,6.0,1625.0,3,4,1625,0.0,2,0,3,1,2,7,1,3.0,3.0,576.0,3.0,2,136,242500,28,27.0
246,2328,44.0,5306,1,27,7,0.0,4,PConc,4.0,4.0,1.0,6.0,1064.0,4,4,1767,1.0,2,0,2,1,4,7,1,3.0,2.0,504.0,4.0,2,413,239000,35,19.0
247,2583,70.0,8092,0,11,6,176.0,3,CBlock,3.0,3.0,1.0,5.0,1050.0,5,4,1050,1.0,1,0,3,1,4,7,0,0.0,2.0,286.0,3.0,2,0,156000,0,52.0
248,1206,77.0,8593,1,11,4,0.0,3,CBlock,3.0,3.0,1.0,3.0,907.0,5,4,907,0.0,1,0,3,1,3,7,0,0.0,1.0,352.0,3.0,2,0,109008,0,51.0
249,2242,64.0,11067,0,1,2,0.0,3,BrkTil,0.0,0.0,0.0,0.0,0.0,5,4,845,0.0,1,0,1,1,3,2,0,0.0,1.0,256.0,3.0,0,48,68104,0,68.0
250,1105,49.90741158405637,11929,1,25,8,309.0,4,PConc,4.0,3.0,3.0,1.0,1242.0,5,4,2501,0.0,2,1,4,1,4,7,1,3.0,2.0,751.0,3.0,2,192,290000,87,13.0
251,121,90.0,9900,0,11,5,0.0,3,PConc,4.0,3.0,1.0,4.0,1209.0,4,4,1209,1.0,1,0,3,1,3,7,0,0.0,2.0,504.0,3.0,2,0,159000,120,44.0
252,1223,50.0,4882,1,4,4,0.0,3,PConc,3.0,3.0,1.0,3.0,348.0,3,4,906,0.0,1,0,2,1,3,7,0,0.0,1.0,231.0,2.0,2,0,87000,0,71.0
253,265,72.76951851126223,11423,0,18,8,309.0,4,PConc,4.0,3.0,3.0,6.0,1581.0,5,4,1601,1.0,2,0,3,1,4,7,1,3.0,2.0,670.0,3.0,2,180,272000,0,9.0
254,2813,65.0,8772,0,18,7,0.0,4,PConc,4.0,3.0,2.0,6.0,1336.0,5,4,1336,1.0,2,0,3,1,4,7,0,0.0,1.0,502.0,3.0,2,136,198000,43,1.0
255,1294,63.0,7628,0,3,4,0.0,3,BrkTil,3.0,3.0,1.0,1.0,801.0,4,3,1656,0.0,2,0,2,1,3,4,0,0.0,1.0,440.0,3.0,2,187,119164,0,68.0
256,2745,77.0,8335,0,5,5,0.0,3,Slab,0.0,0.0,0.0,0.0,0.0,4,4,1124,0.0,1,0,3,1,3,5,1,4.0,0.0,0.0,0.0,0,0,93000,226,52.0
257,1094,71.0,8220,1,15,7,309.0,4,PConc,4.0,3.0,3.0,6.0,982.0,5,4,1892,0.0,2,1,3,1,3,7,1,3.0,2.0,431.0,3.0,2,108,226750,0,8.0
258,651,107.0,10615,1,3,3,0.0,3,CBlock,2.0,3.0,2.0,4.0,978.0,3,4,1699,1.0,2,0,3,2,3,7,0,0.0,1.0,420.0,2.0,2,0,95000,74,109.0
259,198,50.0,6000,0,4,6,0.0,3,CBlock,3.0,3.0,1.0,3.0,780.0,3,4,1416,0.0,1,1,3,1,3,7,0,0.0,1.0,312.0,3.0,1,221,139900,48,62.0
260,131,55.0,5350,1,4,3,0.0,3,CBlock,3.0,3.0,1.0,1.0,728.0,5,4,1306,0.0,1,0,3,1,2,4,0,0.0,0.0,0.0,0.0,2,263,76500,0,70.0
261,1258,60.0,5400,0,3,4,0.0,4,PConc,3.0,3.0,1.0,1.0,672.0,4,4,672,0.0,1,0,2,1,3,7,0,0.0,1.0,308.0,3.0,0,88,86900,108,68.0
262,1599,107.13094938396088,17979,1,12,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,1113.0,5,4,1160,1.0,1,0,3,1,4,7,0,0.0,1.0,257.0,3.0,2,81,152500,0,40.0
263,1508,68.0,9520,0,5,4,115.0,3,CBlock,4.0,3.0,1.0,3.0,911.0,3,4,930,0.0,1,0,2,1,3,7,0,0.0,2.0,286.0,3.0,2,134,99000,0,55.0
